id;question;extra;suspicious_status;suspicious_note
000;Nothing but [him:t.Personal,s3m,f.Colloquial] could explain the situation.;Ничто, кроме него, не могло объяснить ситуацию.;0;
000;Nobody except [he:t.Personal,s3m,f.Formal] knew the correct answer.;Никто, кроме него, не знал правильного ответа.;0;
000;Nobody except [him:t.Personal,s3m,f.Colloquial] knew the correct answer.;Никто, кроме него, не знал правильного ответа.;0;
000;You are stronger than [he:t.Personal,s3m,f.Formal].;Ты сильнее, чем он.;0;
000;You are stronger than [him:t.Personal,s3m,f.Colloquial].;Ты сильнее, чем он.;0;
000;You are as skilled as [he:t.Personal,s3m,f.Formal] is.;Ты так же умел, как и он.;0;
000;You are as skilled as [him:t.Personal,s3m,f.Colloquial] is.;Ты так же умел, как и он.;0;
000;No one but [she:t.Personal,s3f,f.Formal] dared to go inside.;Никто, кроме неё, не осмелился войти внутрь.;0;
000;No one but [her:t.Personal,s3f,f.Colloquial] dared to go inside.;Никто, кроме неё, не осмелился войти внутрь.;0;
000;Everyone but [she:t.Personal,s3f,f.Formal] was afraid of speaking.;Все, кроме неё, боялись говорить.;0;
000;Everyone but [her:t.Personal,s3f,f.Colloquial] was afraid of speaking.;Все, кроме неё, боялись говорить.;0;
000;Nothing but [she:t.Personal,s3f,f.Formal] kept the team motivated.;Ничто, кроме неё, не поддерживало команду в тонусе.;0;
000;Nothing but [her:t.Personal,s3f,f.Colloquial] kept the team motivated.;Ничто, кроме неё, не поддерживало команду в тонусе.;0;
000;Everyone except [she:t.Personal,s3f,f.Formal] left the building.;Все, кроме неё, покинули здание.;0;
000;Everyone except [her:t.Personal,s3f,f.Colloquial] left the building.;Все, кроме неё, покинули здание.;0;
000;This problem is harder than [she:t.Personal,s3f,f.Formal] expected.;Эта проблема сложнее, чем она ожидала.;0;
000;This problem is harder than [her:t.Personal,s3f,f.Colloquial] expected.;Эта проблема сложнее, чем она ожидала.;0;
000;They are as responsible as [she:t.Personal,s3f,f.Formal] is.;Они такие же ответственные, как и она.;0;
000;They are as responsible as [her:t.Personal,s3f,f.Colloquial] is.;Они такие же ответственные, как и она.;0;
000;Nothing except [it:t.Personal,s3n,f.Formal] could explain the strange phenomenon.;Ничто, кроме этого, не могло объяснить странное явление.;0;
000;Nothing except [it:t.Personal,s3n,f.Colloquial] could explain the strange phenomenon.;Ничто, кроме этого, не могло объяснить странное явление.;0;
000;This device is more efficient than [it:t.Personal,s3n,f.Formal] appears.;Этот прибор работает эффективнее, чем кажется.;0;
000;This device is more efficient than [it:t.Personal,s3n,f.Colloquial] appears.;Этот прибор работает эффективнее, чем кажется.;0;
000;The result was as unexpected as [it:t.Personal,s3n,f.Formal] was exciting.;Результат был таким же неожиданным, как и захватывающим.;0;
000;The result was as unexpected as [it:t.Personal,s3n,f.Colloquial] was exciting.;Результат был таким же неожиданным, как и захватывающим.;0;
000;Nothing except [it:t.Personal,s3n,f.Formal] could explain the strange phenomenon.;Ничто, кроме этого, не могло объяснить странное явление.;0;
000;Nothing except [it:t.Personal,s3n,f.Colloquial] could explain the strange phenomenon.;Ничто, кроме этого, не могло объяснить странное явление.;0;
000;This device is more efficient than [it:t.Personal,s3n,f.Formal] appears.;Этот прибор работает эффективнее, чем кажется.;0;
000;This device is more efficient than [it:t.Personal,s3n,f.Colloquial] appears.;Этот прибор работает эффективнее, чем кажется.;0;
000;The result was as unexpected as [it:t.Personal,s3n,f.Formal] was exciting.;Результат был таким же неожиданным, как и захватывающим.;0;
000;The result was as unexpected as [it:t.Personal,s3n,f.Colloquial] was exciting.;Результат был таким же неожиданным, как и захватывающим.;0;
000;No one but [we:t.Personal,p1,f.Formal] believed in the idea.;Никто, кроме нас, не верил в эту идею.;0;
000;No one but [us:t.Personal,p1,f.Colloquial] believed in the idea.;Никто, кроме нас, не верил в эту идею.;0;
000;All but [we:t.Personal,p1,f.Formal] thought it was impossible.;Все, кроме нас, думали, что это невозможно.;0;
000;All but [us:t.Personal,p1,f.Colloquial] thought it was impossible.;Все, кроме нас, думали, что это невозможно.;0;
000;Nothing but [we:t.Personal,p1,f.Formal] could make this work.;Ничто, кроме нас, не могло это осуществить.;0;
000;Nothing but [us:t.Personal,p1,f.Colloquial] could make this work.;Ничто, кроме нас, не могло это осуществить.;0;
000;All except [we:t.Personal,p1,f.Formal] were confused by the instructions.;Все, кроме нас, были сбиты с толку инструкциями.;0;
000;All except [us:t.Personal,p1,f.Colloquial] were confused by the instructions.;Все, кроме нас, были сбиты с толку инструкциями.;0;
000;They work harder than [we:t.Personal,p1,f.Formal].;Они работают усерднее, чем мы.;0;
000;They work harder than [us:t.Personal,p1,f.Colloquial].;Они работают усерднее, чем мы.;0;
000;Our team is as efficient as [we:t.Personal,p1,f.Formal] expected.;Наша команда работает так же эффективно, как мы и ожидали.;0;
